timestamp,it_rpm,it_temp_c,it_pressure_bar,it_vibration_mms,physical_rpm,physical_temp_c,physical_pressure_bar,physical_vibration_mms,attack_mode,label
2025-01-02T00:04:10.500000,1221.82,288.67,72.31,0.1173,4035.72,590.0,133.3,2.8787,1,attack
2025-01-02T00:04:11,1139.81,291.6,72.02,0.1255,4142.77,616.16,149.44,2.6687,1,attack
2025-01-02T00:04:11.500000,1210.4,282.98,73.0,0.1232,3769.62,633.51,146.61,2.8821,1,attack
2025-01-02T00:04:12,1260.94,284.41,74.38,0.1241,3446.62,657.03,147.52,2.8695,1,attack
2025-01-02T00:04:12.500000,1208.85,287.11,73.98,0.1185,4101.34,593.12,127.68,2.9515,1,attack
2025-01-02T00:04:13,1230.22,284.23,68.74,0.1146,3882.89,619.75,148.99,2.8625,1,attack
2025-01-02T00:04:13.500000,1182.23,286.32,73.46,0.1249,3778.91,621.67,145.45,2.722,1,attack
2025-01-02T00:04:14,1217.68,284.01,71.89,0.12,3824.62,667.46,136.72,2.7786,1,attack
2025-01-02T00:04:14.500000,1234.72,286.9,73.11,0.1163,3846.82,640.1,135.28,2.9575,1,attack
2025-01-02T00:04:15,1195.09,282.24,73.46,0.1241,3824.46,631.18,149.27,2.7824,1,attack
2025-01-02T00:04:15.500000,1208.37,283.35,70.53,0.1186,3586.26,630.55,134.59,2.6111,1,attack
2025-01-02T00:04:16,1217.82,287.9,71.52,0.1225,3646.84,610.77,142.85,3.0268,1,attack
2025-01-02T00:04:16.500000,1190.82,282.45,73.41,0.1222,3828.26,649.29,153.63,2.9126,1,attack
2025-01-02T00:04:17,1185.84,287.13,70.82,0.1245,3666.69,615.21,134.14,2.8812,1,attack
2025-01-02T00:04:17.500000,1205.22,288.17,72.17,0.1202,3690.96,612.9,130.25,3.0883,1,attack
2025-01-02T00:04:18,1197.74,292.01,71.83,0.1132,3714.43,619.94,140.46,2.9657,1,attack
2025-01-02T00:04:18.500000,1204.17,283.56,70.68,0.1185,3914.86,641.29,135.28,3.0222,1,attack
2025-01-02T00:04:19,1213.66,281.21,72.36,0.1213,3597.76,586.31,143.32,2.7723,1,attack
2025-01-02T00:04:19.500000,1236.29,292.36,72.68,0.1234,3605.47,586.97,139.01,2.63,1,attack
2025-01-02T00:04:20,1207.38,281.65,72.27,0.1194,3921.1,628.09,137.17,2.616,1,attack
2025-01-02T00:04:20.500000,1203.9,277.55,73.79,0.1219,3960.13,595.96,142.49,2.736,1,attack
2025-01-02T00:04:21,1203.58,280.73,71.88,0.115,3769.59,579.22,152.23,2.8774,1,attack
2025-01-02T00:04:21.500000,1200.14,287.89,70.13,0.1172,3900.9,624.0,134.96,2.9608,1,attack
2025-01-02T00:04:22,1207.27,287.16,72.56,0.1175,3785.59,573.95,136.42,2.808,1,attack
2025-01-02T00:04:22.500000,1215.04,287.19,70.92,0.1172,4048.33,612.71,140.8,2.9843,1,attack
2025-01-02T00:04:23,1198.09,284.35,71.55,0.1182,3827.15,574.8,137.47,2.9424,1,attack
2025-01-02T00:04:23.500000,1210.17,291.03,73.21,0.1215,3805.45,608.68,143.52,2.9053,1,attack
2025-01-02T00:04:24,1191.02,281.29,71.92,0.1242,3820.94,620.7,142.96,2.9323,1,attack
2025-01-02T00:04:24.500000,1205.97,284.82,71.27,0.1236,3718.88,658.99,141.08,2.859,1,attack
2025-01-02T00:04:25,1218.24,282.21,72.83,0.1204,3878.07,603.05,135.15,2.5366,1,attack
2025-01-02T00:04:25.500000,1189.03,282.82,71.04,0.1196,3812.21,632.39,143.96,2.9612,1,attack
2025-01-02T00:04:26,1216.62,286.18,72.08,0.1233,3931.72,583.25,138.79,2.5416,1,attack
2025-01-02T00:04:26.500000,1156.25,282.82,71.82,0.1185,3462.54,639.22,135.05,2.9337,1,attack
2025-01-02T00:04:27,1183.69,282.87,72.62,0.1187,3832.4,626.88,130.01,2.9317,1,attack
2025-01-02T00:04:27.500000,1177.5,280.25,70.95,0.1229,3495.93,636.14,142.38,2.8627,1,attack
2025-01-02T00:04:28,1205.92,283.76,72.98,0.1185,3491.28,618.08,145.61,2.9341,1,attack
2025-01-02T00:04:28.500000,1243.55,283.92,71.77,0.1192,3652.5,608.27,132.73,2.4577,1,attack
2025-01-02T00:04:29,1186.07,285.1,72.91,0.1179,3692.83,645.56,130.68,2.8221,1,attack
2025-01-02T00:04:29.500000,1222.97,281.97,69.79,0.1261,3951.87,640.59,139.37,2.9595,1,attack
2025-01-02T00:04:30,1140.23,283.13,73.36,0.115,3736.64,627.93,134.51,2.8513,1,attack
2025-01-02T00:04:30.500000,1209.26,286.29,71.42,0.117,3875.27,628.41,142.03,2.8696,1,attack
2025-01-02T00:04:31,1208.16,288.75,72.45,0.1204,3699.9,654.37,132.14,2.8153,1,attack
2025-01-02T00:04:31.500000,1187.78,277.19,72.51,0.1193,3806.06,615.57,145.27,3.0007,1,attack
2025-01-02T00:04:32,1173.57,292.55,71.65,0.1221,3834.26,622.62,143.9,3.0754,1,attack
2025-01-02T00:04:32.500000,1218.65,283.96,71.88,0.118,3935.89,634.63,137.61,3.0768,1,attack
2025-01-02T00:04:33,1225.77,292.8,70.86,0.1196,3762.66,684.57,140.07,3.0663,1,attack
2025-01-02T00:04:33.500000,1224.83,284.64,72.08,0.1219,4038.99,615.73,136.44,3.0094,1,attack
2025-01-02T00:04:34,1172.48,286.08,73.53,0.1215,3692.27,595.17,148.31,2.82,1,attack
2025-01-02T00:04:34.500000,1178.37,289.87,73.15,0.1162,4277.72,606.59,145.49,3.1897,1,attack
2025-01-02T00:04:35,1221.32,286.11,69.94,0.1273,3964.38,584.91,150.81,2.8605,1,attack
2025-01-02T00:04:35.500000,1193.34,282.55,72.25,0.1229,3706.01,623.16,163.66,2.9313,1,attack
2025-01-02T00:04:36,1223.18,280.9,70.05,0.1253,4024.02,662.5,139.44,3.0645,1,attack
2025-01-02T00:04:36.500000,1138.7,287.31,73.49,0.1175,4000.61,615.54,139.44,2.8058,1,attack
2025-01-02T00:04:37,1237.95,283.06,71.17,0.1169,3729.97,624.84,144.47,2.7212,1,attack
2025-01-02T00:04:37.500000,1208.95,287.62,70.66,0.1202,3783.88,621.83,136.29,2.8268,1,attack
2025-01-02T00:04:38,1200.75,292.97,72.06,0.1248,4068.68,587.29,137.96,3.0922,1,attack
2025-01-02T00:04:38.500000,1204.35,284.5,73.08,0.1238,3794.42,613.1,123.46,2.858,1,attack
2025-01-02T00:04:39,1190.85,280.7,71.7,0.1185,3832.14,613.08,143.13,2.8797,1,attack
2025-01-02T00:04:39.500000,1230.57,282.72,74.56,0.1238,4082.48,626.27,138.03,2.758,1,attack
2025-01-02T00:04:40,1242.06,289.69,70.55,0.1235,3643.18,628.04,145.78,3.0993,1,attack
2025-01-02T00:04:40.500000,1205.7,284.43,72.06,0.1238,3949.79,619.59,126.96,2.4337,1,attack
2025-01-02T00:04:41,1205.41,279.95,71.24,0.1192,4194.53,623.03,145.04,2.9363,1,attack
2025-01-02T00:04:41.500000,1141.87,283.29,70.24,0.1262,3454.33,609.56,138.17,2.6814,1,attack
2025-01-02T00:04:42,1202.43,284.82,72.23,0.1218,3845.0,629.44,147.79,2.5679,1,attack
2025-01-02T00:04:42.500000,1216.8,280.53,71.07,0.1204,3878.15,633.12,133.38,3.1289,1,attack
2025-01-02T00:04:43,1189.97,281.92,70.17,0.1151,3534.04,627.8,144.23,2.7022,1,attack
2025-01-02T00:04:43.500000,1172.59,284.1,72.14,0.1209,3616.79,615.85,150.97,2.6457,1,attack
2025-01-02T00:04:44,1199.3,287.14,70.61,0.1222,3545.55,635.74,140.3,2.6073,1,attack
2025-01-02T00:04:44.500000,1216.5,281.17,71.78,0.1223,3616.76,606.9,147.88,2.4961,1,attack
2025-01-02T00:04:45,1234.05,278.74,70.99,0.121,3914.6,627.39,140.33,2.7754,1,attack
2025-01-02T00:04:45.500000,1237.47,288.3,73.69,0.1185,3357.64,645.3,142.5,2.8813,1,attack
2025-01-02T00:04:46,1186.38,283.51,71.14,0.1202,3584.22,638.91,154.26,2.7478,1,attack
2025-01-02T00:04:46.500000,1161.77,284.56,72.45,0.1216,4104.48,640.23,127.32,2.6386,1,attack
2025-01-02T00:04:47,1209.74,283.06,74.18,0.1166,3982.53,603.9,141.84,2.7084,1,attack
2025-01-02T00:04:47.500000,1213.41,289.59,72.36,0.1269,3663.12,622.43,145.92,2.6876,1,attack
2025-01-02T00:04:48,1201.49,287.84,73.34,0.1241,3634.88,627.15,130.8,2.7261,1,attack
2025-01-02T00:04:48.500000,1195.82,289.89,72.76,0.1201,3885.24,632.93,142.58,2.7517,1,attack
2025-01-02T00:04:49,1177.04,284.05,70.86,0.1222,4090.5,633.98,127.33,2.7417,1,attack
2025-01-02T00:04:49.500000,1200.44,278.87,72.04,0.1217,4067.68,665.1,131.66,2.8301,1,attack
2025-01-02T00:04:50,1197.5,281.95,72.14,0.1197,3916.62,653.64,140.93,2.7662,1,attack
2025-01-02T00:04:50.500000,1175.39,293.73,73.31,0.1214,3768.46,659.97,138.88,2.5572,1,attack
2025-01-02T00:04:51,1206.36,279.75,72.39,0.1248,3482.22,597.69,146.05,2.7646,1,attack
2025-01-02T00:04:51.500000,1209.96,286.78,73.28,0.1177,3315.15,629.84,129.02,3.0099,1,attack
2025-01-02T00:04:52,1198.99,283.73,72.99,0.1137,3761.96,631.11,141.77,2.7664,1,attack
2025-01-02T00:04:52.500000,1188.51,291.6,73.31,0.1176,4056.21,638.73,143.42,2.94,1,attack
2025-01-02T00:04:53,1172.49,291.44,73.37,0.1209,3846.29,617.73,136.02,2.9414,1,attack
2025-01-02T00:04:53.500000,1180.91,285.64,72.14,0.1214,3978.84,630.0,144.85,2.5183,1,attack
2025-01-02T00:04:54,1211.05,285.32,72.54,0.1181,4018.68,626.21,134.79,2.7528,1,attack
2025-01-02T00:04:54.500000,1221.67,284.64,71.99,0.1193,3992.11,631.96,131.69,2.6831,1,attack
2025-01-02T00:04:55,1200.11,282.25,68.89,0.1173,3747.08,610.08,145.05,2.4679,1,attack
2025-01-02T00:04:55.500000,1181.46,288.4,71.04,0.1156,3670.67,631.07,138.23,2.726,1,attack
2025-01-02T00:04:56,1211.56,286.6,70.18,0.1203,3553.1,649.02,148.62,2.8008,1,attack
2025-01-02T00:04:56.500000,1225.56,281.77,71.8,0.1179,3795.31,621.64,139.98,2.8346,1,attack
2025-01-02T00:04:57,1203.05,290.37,69.1,0.1269,3733.35,618.07,149.31,2.9537,1,attack
2025-01-02T00:04:57.500000,1212.84,290.33,71.76,0.1233,3560.51,630.35,143.93,3.046,1,attack
2025-01-02T00:04:58,1216.99,285.87,71.54,0.1188,3739.15,587.81,152.2,3.0208,1,attack
2025-01-02T00:04:58.500000,1206.11,288.48,73.08,0.1164,3920.98,651.49,135.25,2.5877,1,attack
2025-01-02T00:04:59,1172.11,284.59,70.24,0.1194,3675.6,619.98,136.43,2.8438,1,attack
2025-01-02T00:04:59.500000,1214.46,280.9,72.41,0.1169,3798.91,617.97,142.49,2.8816,1,attack
2025-01-02T00:05:00,1229.73,284.89,71.1,0.1233,3862.89,641.93,139.16,2.6262,1,attack
2025-01-02T00:05:00.500000,1253.85,282.42,70.33,0.1226,3620.42,610.27,140.87,2.8255,1,attack
2025-01-02T00:05:01,1191.28,291.8,71.84,0.1168,3985.62,602.08,139.24,2.6953,1,attack
2025-01-02T00:05:01.500000,1205.07,285.17,71.96,0.1205,3955.38,637.44,132.72,2.7346,1,attack
2025-01-02T00:05:02,1222.18,281.65,72.71,0.123,3488.1,609.92,145.71,2.8249,1,attack
2025-01-02T00:05:02.500000,1190.3,288.55,73.59,0.1176,4135.75,575.75,129.45,2.7723,1,attack
2025-01-02T00:05:03,1191.97,283.77,71.23,0.1174,3758.14,605.37,144.77,2.8552,1,attack
2025-01-02T00:05:03.500000,1194.69,284.69,73.6,0.1183,3558.06,595.76,138.37,2.9323,1,attack
2025-01-02T00:05:04,1221.12,292.05,73.06,0.1168,3761.39,566.34,137.82,2.7465,1,attack
2025-01-02T00:05:04.500000,1144.49,294.01,71.46,0.1124,3747.91,660.94,153.35,2.86,1,attack
2025-01-02T00:05:05,1202.31,290.24,71.78,0.1217,3959.52,593.32,150.76,2.6996,1,attack
2025-01-02T00:05:05.500000,1184.79,285.43,73.35,0.1224,3790.61,627.05,147.51,2.8514,1,attack
2025-01-02T00:05:06,1180.51,282.42,73.31,0.1171,3502.11,612.46,139.47,2.9971,1,attack
2025-01-02T00:05:06.500000,1165.01,286.48,73.66,0.1171,3815.51,566.67,146.11,2.986,1,attack
2025-01-02T00:05:07,1199.52,279.33,72.96,0.1191,3271.73,639.3,148.15,3.079,1,attack
2025-01-02T00:05:07.500000,1169.35,276.81,71.41,0.1219,3620.87,580.54,145.07,2.791,1,attack
2025-01-02T00:05:08,1214.94,285.07,71.76,0.1198,3731.9,608.63,132.29,2.9327,1,attack
2025-01-02T00:05:08.500000,1229.94,282.86,74.69,0.1214,3849.05,636.24,146.83,2.7723,1,attack
2025-01-02T00:05:09,1213.32,289.47,71.45,0.12,3654.22,607.77,137.55,2.6954,1,attack
2025-01-02T00:05:09.500000,1198.49,286.41,72.62,0.1171,3684.8,641.1,135.74,2.9909,1,attack
2025-01-02T00:05:10,1182.42,286.61,73.08,0.1105,3965.01,652.34,137.84,2.9091,1,attack
2025-01-02T00:05:10.500000,1179.86,286.55,75.54,0.1121,3704.86,639.76,148.83,2.6136,1,attack
2025-01-02T00:05:11,1184.68,282.52,71.06,0.1196,3528.55,613.69,133.45,2.8382,1,attack
2025-01-02T00:05:11.500000,1183.08,284.28,70.51,0.1234,3738.14,620.34,138.98,2.8512,1,attack
2025-01-02T00:05:12,1200.05,288.44,71.59,0.1174,3807.93,604.8,139.48,2.6701,1,attack
2025-01-02T00:05:12.500000,1225.19,281.66,73.73,0.1198,3962.67,600.97,126.23,2.5681,1,attack
2025-01-02T00:05:13,1260.07,282.44,73.58,0.1153,3833.98,628.64,159.85,2.7956,1,attack
2025-01-02T00:05:13.500000,1182.93,286.5,70.67,0.1215,3789.84,601.31,143.46,2.8685,1,attack
2025-01-02T00:05:14,1218.25,292.06,71.28,0.1185,3544.33,632.92,135.49,2.9091,1,attack
2025-01-02T00:05:14.500000,1227.97,282.07,71.32,0.1237,3934.41,634.92,137.26,2.6044,1,attack
2025-01-02T00:05:15,1182.92,280.68,72.84,0.121,3686.26,609.39,143.33,2.7954,1,attack
2025-01-02T00:05:15.500000,1186.05,293.46,71.21,0.1224,3874.59,582.22,135.25,2.9901,1,attack
2025-01-02T00:05:16,1196.84,278.74,72.57,0.1179,3882.82,686.66,142.68,2.9547,1,attack
2025-01-02T00:05:16.500000,1193.9,280.21,73.47,0.1178,3756.46,664.48,137.64,3.0578,1,attack
2025-01-02T00:05:17,1209.3,282.64,72.49,0.1174,3971.9,650.93,140.34,3.0796,1,attack
2025-01-02T00:05:17.500000,1203.84,288.91,76.25,0.1289,3765.32,627.28,132.62,2.9866,1,attack
2025-01-02T00:05:18,1209.34,281.69,73.71,0.119,3701.03,629.91,136.74,2.8446,1,attack
2025-01-02T00:05:18.500000,1241.91,282.37,72.97,0.1179,3615.09,617.98,158.79,2.9837,1,attack
2025-01-02T00:05:19,1211.09,282.76,71.45,0.1147,4141.06,626.67,141.27,2.8849,1,attack
2025-01-02T00:05:19.500000,1250.16,286.28,71.72,0.1265,3775.37,578.05,129.31,2.8172,1,attack
2025-01-02T00:05:20,1207.0,288.51,70.68,0.1192,3646.17,647.62,148.98,3.1849,1,attack
2025-01-02T00:05:20.500000,1208.44,292.97,71.0,0.1208,3598.44,634.22,141.99,2.4304,1,attack
2025-01-02T00:05:21,1226.63,288.66,71.2,0.121,3516.19,600.9,151.68,2.6526,1,attack
2025-01-02T00:05:21.500000,1200.23,279.03,72.49,0.122,3937.58,631.61,149.99,2.7553,1,attack
2025-01-02T00:05:22,1174.6,282.49,70.06,0.1203,3773.47,631.84,128.69,2.8478,1,attack
2025-01-02T00:05:22.500000,1229.15,287.45,69.27,0.12,3660.77,620.32,137.34,3.1474,1,attack
2025-01-02T00:05:23,1202.06,286.35,71.94,0.1217,3758.79,639.18,137.26,3.0854,1,attack
2025-01-02T00:05:23.500000,1211.91,284.35,73.21,0.1218,3957.19,622.13,138.31,2.8731,1,attack
2025-01-02T00:05:24,1187.99,289.19,74.12,0.1221,4069.45,647.95,138.12,2.9929,1,attack
2025-01-02T00:05:24.500000,1169.21,285.8,70.3,0.1196,3526.46,647.14,137.24,3.005,1,attack
2025-01-02T00:05:25,1198.19,277.12,71.3,0.1181,3797.19,657.4,151.72,2.8105,1,attack
2025-01-02T00:05:25.500000,1169.75,281.82,72.69,0.1196,3500.69,607.51,149.18,2.9,1,attack
2025-01-02T00:05:26,1201.13,283.34,71.34,0.122,3826.99,639.12,143.83,2.8534,1,attack
2025-01-02T00:05:26.500000,1209.22,282.47,71.93,0.1248,3802.03,614.61,141.47,2.6507,1,attack
2025-01-02T00:05:27,1205.3,292.25,70.84,0.121,3795.54,618.78,139.53,2.9721,1,attack
2025-01-02T00:05:27.500000,1173.65,287.94,72.1,0.1137,3872.17,622.83,133.9,2.8775,1,attack
2025-01-02T00:05:28,1168.41,282.07,72.05,0.1139,3581.24,595.15,140.55,2.9255,1,attack
2025-01-02T00:05:28.500000,1178.57,280.94,72.2,0.1204,3666.95,665.35,141.29,2.8209,1,attack
2025-01-02T00:05:29,1190.73,289.31,72.78,0.1137,3667.8,608.92,139.92,2.9572,1,attack
2025-01-02T00:05:29.500000,1174.32,284.66,74.45,0.1201,3668.08,586.91,136.59,2.6655,1,attack
2025-01-02T00:05:30,1190.53,287.32,72.05,0.1183,3459.77,640.63,137.53,2.8685,1,attack
2025-01-02T00:05:30.500000,1178.12,283.25,71.16,0.1152,3627.49,619.64,142.09,2.733,1,attack
2025-01-02T00:05:31,1171.14,283.48,73.12,0.1166,3802.45,603.62,147.9,2.7634,1,attack
2025-01-02T00:05:31.500000,1215.89,289.34,74.22,0.1151,3534.36,648.9,147.01,2.7445,1,attack
2025-01-02T00:05:32,1122.31,285.35,69.81,0.117,3834.43,627.83,151.07,2.7863,1,attack
2025-01-02T00:05:32.500000,1176.57,288.92,72.54,0.1187,3806.03,610.62,144.84,3.1386,1,attack
2025-01-02T00:05:33,1182.59,286.8,69.8,0.1161,3906.89,618.25,132.24,2.8515,1,attack
2025-01-02T00:05:33.500000,1221.09,278.81,74.52,0.1221,3912.66,619.97,152.23,3.0146,1,attack
2025-01-02T00:05:34,1191.18,288.24,70.94,0.119,4078.66,629.61,144.63,3.05,1,attack
2025-01-02T00:05:34.500000,1213.16,281.53,74.39,0.1219,3911.49,621.39,147.78,3.1775,1,attack
2025-01-02T00:05:35,1190.99,289.55,72.05,0.1128,3533.23,630.52,147.07,2.9542,1,attack
2025-01-02T00:05:35.500000,1218.46,296.07,72.76,0.119,3775.94,660.55,131.12,3.0617,1,attack
2025-01-02T00:05:36,1200.39,281.44,69.91,0.1253,3637.1,621.55,133.18,3.1862,1,attack
2025-01-02T00:05:36.500000,1202.36,279.24,71.38,0.125,3614.4,611.04,148.31,2.9085,1,attack
2025-01-02T00:05:37,1170.73,285.95,71.78,0.1202,3979.85,625.97,139.35,2.8257,1,attack
2025-01-02T00:05:37.500000,1225.84,281.92,68.88,0.1192,3871.87,609.67,136.32,2.7877,1,attack
2025-01-02T00:05:38,1199.41,279.45,72.95,0.1104,3902.6,627.77,143.48,2.5202,1,attack
2025-01-02T00:05:38.500000,1207.03,282.68,74.31,0.1213,3576.42,578.08,135.7,2.9888,1,attack
2025-01-02T00:05:39,1227.66,285.78,72.12,0.1188,3795.94,650.15,137.57,2.9627,1,attack
2025-01-02T00:05:39.500000,1187.32,289.33,72.83,0.1235,4157.6,555.97,145.28,2.9302,1,attack
2025-01-02T00:05:40,1210.74,286.03,72.35,0.1212,3972.14,640.49,139.83,2.8179,1,attack
2025-01-02T00:05:40.500000,1200.48,283.23,74.56,0.1154,3942.46,638.45,136.29,2.9006,1,attack
2025-01-02T00:05:41,1230.31,283.59,73.89,0.124,3665.13,592.52,141.16,2.6379,1,attack
2025-01-02T00:05:41.500000,1130.29,282.91,75.13,0.1184,3872.11,637.36,139.71,2.793,1,attack
2025-01-02T00:05:42,1229.49,285.17,71.87,0.1229,3604.38,588.67,128.63,2.9471,1,attack
2025-01-02T00:05:42.500000,1196.07,288.53,72.07,0.1151,3732.43,642.24,138.16,3.0529,1,attack
2025-01-02T00:05:43,1189.11,288.08,69.43,0.1192,3726.46,585.33,147.78,2.7405,1,attack
2025-01-02T00:05:43.500000,1182.16,290.56,72.23,0.1228,3476.49,600.2,154.6,2.996,1,attack
2025-01-02T00:05:44,1174.24,285.96,70.57,0.125,3368.75,626.83,141.82,2.6597,1,attack
2025-01-02T00:05:44.500000,1193.44,286.61,69.44,0.1154,3770.53,599.34,136.76,2.8466,1,attack
2025-01-02T00:05:45,1178.15,284.89,72.43,0.1228,3563.29,604.42,144.12,2.5966,1,attack
2025-01-02T00:05:45.500000,1202.55,285.12,68.27,0.1182,3862.85,614.75,136.68,2.8767,1,attack
2025-01-02T00:05:46,1223.73,287.3,70.91,0.1147,3898.7,590.79,136.3,2.8844,1,attack
2025-01-02T00:05:46.500000,1227.52,290.5,72.09,0.1182,3571.88,668.57,137.97,2.9659,1,attack
2025-01-02T00:05:47,1204.72,282.88,71.23,0.115,4013.26,617.01,150.01,2.7733,1,attack
2025-01-02T00:05:47.500000,1192.85,280.16,71.55,0.1155,3876.51,622.67,150.32,2.6007,1,attack
2025-01-02T00:05:48,1229.18,280.82,72.5,0.1159,3838.53,557.74,135.31,2.8681,1,attack
2025-01-02T00:05:48.500000,1242.13,275.9,72.0,0.1181,3435.95,592.1,136.7,2.9299,1,attack
2025-01-02T00:05:49,1202.11,279.39,69.36,0.1215,3762.9,659.96,137.53,3.0455,1,attack
2025-01-02T00:05:49.500000,1213.05,288.51,72.62,0.1216,3364.55,614.12,135.35,3.0673,1,attack
2025-01-02T00:05:50,1175.96,283.8,73.15,0.1211,3831.79,647.51,141.82,2.7568,1,attack
2025-01-02T00:05:50.500000,1168.89,287.08,70.89,0.1191,4004.89,614.51,136.89,2.8022,1,attack
2025-01-02T00:05:51,1193.94,280.76,74.42,0.118,3949.03,594.74,143.85,2.879,1,attack
2025-01-02T00:05:51.500000,1200.6,285.75,72.6,0.1192,3766.37,634.32,132.01,2.6283,1,attack
2025-01-02T00:05:52,1204.29,276.41,69.58,0.1265,4094.39,605.85,146.99,3.0268,1,attack
2025-01-02T00:05:52.500000,1211.31,284.66,72.9,0.1229,3922.0,581.58,154.23,3.261,1,attack
2025-01-02T00:05:53,1154.18,287.18,74.95,0.1236,3992.46,584.32,145.54,2.8909,1,attack
2025-01-02T00:05:53.500000,1218.72,280.57,70.46,0.1195,3727.95,616.1,136.64,2.8156,1,attack
2025-01-02T00:05:54,1184.01,284.79,69.95,0.1219,3849.5,588.71,149.28,2.7086,1,attack
2025-01-02T00:05:54.500000,1228.53,286.41,73.44,0.1206,3907.7,644.54,153.35,3.0338,1,attack
2025-01-02T00:05:55,1210.76,279.24,68.52,0.1195,3664.25,603.19,139.42,2.9633,1,attack
2025-01-02T00:05:55.500000,1185.1,288.83,72.05,0.1201,4156.25,624.42,139.62,2.9396,1,attack
2025-01-02T00:05:56,1243.13,284.8,72.63,0.1196,3780.42,607.85,136.08,3.14,1,attack
2025-01-02T00:05:56.500000,1186.71,278.41,72.18,0.1237,4036.08,590.38,147.79,3.2021,1,attack
2025-01-02T00:05:57,1183.58,284.26,70.23,0.1267,3516.45,610.09,145.49,2.733,1,attack
2025-01-02T00:05:57.500000,1176.26,284.78,75.44,0.1191,3760.66,592.33,142.7,3.0011,1,attack
2025-01-02T00:05:58,1185.45,287.29,71.14,0.1132,3886.9,671.44,131.63,2.8807,1,attack
2025-01-02T00:05:58.500000,1231.43,284.56,69.95,0.1202,4083.17,607.44,141.63,2.6698,1,attack
2025-01-02T00:05:59,1197.61,286.65,72.18,0.1184,3884.17,636.6,145.15,2.7999,1,attack
2025-01-02T00:05:59.500000,1185.1,293.39,72.2,0.1191,3519.35,596.87,135.5,2.9251,1,attack
2025-01-02T00:06:00,1191.45,285.06,69.94,0.1251,3659.88,625.83,136.29,2.7956,1,attack
2025-01-02T00:06:00.500000,1180.94,286.27,70.59,0.1211,3777.42,635.62,145.1,2.7957,1,attack
2025-01-02T00:06:01,1208.78,283.08,73.9,0.1187,3761.66,608.37,134.87,3.1978,1,attack
2025-01-02T00:06:01.500000,1211.67,285.29,71.31,0.124,3696.33,623.0,155.42,2.6863,1,attack
2025-01-02T00:06:02,1212.95,286.23,72.76,0.119,3687.47,625.62,136.81,2.4513,1,attack
2025-01-02T00:06:02.500000,1180.21,283.65,70.45,0.1205,3656.06,618.92,155.18,3.0598,1,attack
2025-01-02T00:06:03,1214.2,292.73,71.9,0.1198,3599.44,651.7,153.7,3.0052,1,attack
2025-01-02T00:06:03.500000,1234.16,273.3,75.37,0.1196,4247.63,662.94,145.41,2.7913,1,attack
2025-01-02T00:06:04,1203.8,276.83,73.34,0.1108,3743.25,658.27,145.05,2.5884,1,attack
2025-01-02T00:06:04.500000,1167.83,282.45,72.11,0.1232,3914.79,593.74,144.33,2.974,1,attack
2025-01-02T00:06:05,1211.72,295.59,73.05,0.1235,4156.41,641.08,136.14,3.0625,1,attack
2025-01-02T00:06:05.500000,1190.37,280.8,70.71,0.1244,3917.85,646.31,144.38,2.8823,1,attack
2025-01-02T00:06:06,1207.63,287.53,71.13,0.1154,3707.83,633.49,135.47,3.2142,1,attack
2025-01-02T00:06:06.500000,1210.59,285.51,71.13,0.1233,3569.73,627.83,136.95,2.8707,1,attack
2025-01-02T00:06:07,1211.67,280.1,69.59,0.1166,3967.06,629.25,137.18,3.1866,1,attack
2025-01-02T00:06:07.500000,1230.84,289.46,70.96,0.1237,3864.73,602.09,139.27,2.6724,1,attack
2025-01-02T00:06:08,1182.88,280.11,73.38,0.1197,3621.1,632.83,140.01,3.0296,1,attack
2025-01-02T00:06:08.500000,1203.2,278.86,71.28,0.1158,3906.97,646.89,129.19,2.8287,1,attack
2025-01-02T00:06:09,1227.67,278.33,71.37,0.12,4002.81,633.51,145.24,2.953,1,attack
2025-01-02T00:06:09.500000,1191.04,292.03,71.03,0.11,3457.9,617.1,137.68,2.7583,1,attack
2025-01-02T00:06:10,1203.6,290.13,72.65,0.1223,3594.84,607.12,144.9,2.8685,1,attack
2025-01-02T00:06:10.500000,1211.45,287.62,72.24,0.1257,3699.01,599.69,127.65,2.978,1,attack
2025-01-02T00:06:11,1186.32,290.41,72.36,0.1188,3599.62,640.99,139.62,2.8958,1,attack
2025-01-02T00:06:11.500000,1214.51,286.14,70.78,0.1219,3955.84,628.93,144.43,2.9741,1,attack
2025-01-02T00:06:12,1190.49,283.15,75.21,0.1248,3790.84,636.93,133.44,2.7476,1,attack
2025-01-02T00:06:12.500000,1170.07,286.22,72.43,0.1239,3759.71,646.45,144.57,3.2705,1,attack
2025-01-02T00:06:13,1240.01,291.38,73.2,0.1168,3855.63,675.74,143.55,2.7095,1,attack
2025-01-02T00:06:13.500000,1208.06,280.77,70.77,0.1215,3940.51,600.21,136.08,2.6061,1,attack
2025-01-02T00:06:14,1196.9,276.68,71.57,0.1203,3466.4,595.02,139.58,2.8164,1,attack
2025-01-02T00:06:14.500000,1196.39,286.23,69.59,0.1226,3739.44,605.21,126.95,2.8042,1,attack
2025-01-02T00:06:15,1212.29,285.61,72.25,0.1188,3788.5,592.53,139.97,2.766,1,attack
2025-01-02T00:06:15.500000,1173.0,288.23,69.73,0.1219,3911.56,606.92,147.21,2.7562,1,attack
